GeographyKey,GeographyBusinessKey,City,State,Country,Region,Market
2597,"LATAM|Central|Honduras|Cortés|Choloma","Choloma","Cortés","Honduras","Central","LATAM"
2598,"LATAM|Central|Honduras|Cortés|San Pedro Sula","San Pedro Sula","Cortés","Honduras","Central","LATAM"
2599,"LATAM|Central|Honduras|Francisco Morazán|Tegucigalpa","Tegucigalpa","Francisco Morazán","Honduras","Central","LATAM"
2600,"LATAM|Central|Honduras|Yoro|El Progreso","El Progreso","Yoro","Honduras","Central","LATAM"
2601,"LATAM|Central|Nicaragua|Chinandega|Chinandega","Chinandega","Chinandega","Nicaragua","Central","LATAM"
2602,"LATAM|Central|Nicaragua|Estelí|Estelí","Estelí","Estelí","Nicaragua","Central","LATAM"
2603,"LATAM|Central|Nicaragua|Granada|Granada","Granada","Granada","Nicaragua","Central","LATAM"
2604,"LATAM|Central|Nicaragua|León|León","León","León","Nicaragua","Central","LATAM"
2605,"LATAM|Central|Nicaragua|Managua|Managua","Managua","Managua","Nicaragua","Central","LATAM"
2606,"LATAM|Central|Nicaragua|Managua|Tipitapa","Tipitapa","Managua","Nicaragua","Central","LATAM"
2607,"LATAM|Central|Nicaragua|Masaya|Masaya","Masaya","Masaya","Nicaragua","Central","LATAM"
2608,"LATAM|Central|Nicaragua|Matagalpa|Matagalpa","Matagalpa","Matagalpa","Nicaragua","Central","LATAM"
2609,"LATAM|Central|Panama|Chiriquí|David","David","Chiriquí","Panama","Central","LATAM"
2610,"LATAM|Central|Panama|Colón|Colón","Colón","Colón","Panama","Central","LATAM"
2611,"LATAM|Central|Panama|Panama|Arraiján","Arraiján","Panama","Panama","Central","LATAM"
2612,"LATAM|Central|Panama|Panama|La Chorrera","La Chorrera","Panama","Panama","Central","LATAM"
2613,"LATAM|Central|Panama|Panama|Panama City","Panama City","Panama","Panama","Central","LATAM"
2614,"LATAM|Central|Panama|Panama|San Miguelito","San Miguelito","Panama","Panama","Central","LATAM"
2737,"LATAM|South|Argentina|Buenos Aires|Buenos Aires","Buenos Aires","Buenos Aires","Argentina","South","LATAM"
2738,"LATAM|South|Argentina|Catamarca|San Fernando del Valle de Catamarca","San Fernando del Valle de Catamarca","Catamarca","Argentina","South","LATAM"
2739,"LATAM|South|Argentina|Chaco|Presidencia Roque Sáenz Peña","Presidencia Roque Sáenz Peña","Chaco","Argentina","South","LATAM"
2740,"LATAM|South|Argentina|Chaco|Resistencia","Resistencia","Chaco","Argentina","South","LATAM"
2741,"LATAM|South|Argentina|Chubut|Comodoro Rivadavia","Comodoro Rivadavia","Chubut","Argentina","South","LATAM"
2742,"LATAM|South|Argentina|Corrientes|Corrientes","Corrientes","Corrientes","Argentina","South","LATAM"
2743,"LATAM|South|Argentina|Corrientes|Esquina","Esquina","Corrientes","Argentina","South","LATAM"
2744,"LATAM|South|Argentina|Córdoba|Córdoba","Córdoba","Córdoba","Argentina","South","LATAM"
2745,"LATAM|South|Argentina|Entre Ríos|Concepción del Uruguay","Concepción del Uruguay","Entre Ríos","Argentina","South","LATAM"
2746,"LATAM|South|Argentina|Entre Ríos|Paraná","Paraná","Entre Ríos","Argentina","South","LATAM"
2747,"LATAM|South|Argentina|Jujuy|San Salvador de Jujuy","San Salvador de Jujuy","Jujuy","Argentina","South","LATAM"
2748,"LATAM|South|Argentina|La Pampa|Santa Rosa","Santa Rosa","La Pampa","Argentina","South","LATAM"
2749,"LATAM|South|Argentina|La Rioja|La Rioja","La Rioja","La Rioja","Argentina","South","LATAM"
2750,"LATAM|South|Argentina|Mendoza|Mendoza","Mendoza","Mendoza","Argentina","South","LATAM"
2751,"LATAM|South|Argentina|Mendoza|San Rafael","San Rafael","Mendoza","Argentina","South","LATAM"
2752,"LATAM|South|Argentina|Misiones|Posadas","Posadas","Misiones","Argentina","South","LATAM"
2753,"LATAM|South|Argentina|Neuquén|Neuquén","Neuquén","Neuquén","Argentina","South","LATAM"
2754,"LATAM|South|Argentina|Provincia de Buenos Aires|Bahía Blanca","Bahía Blanca","Provincia de Buenos Aires","Argentina","South","LATAM"
2755,"LATAM|South|Argentina|Provincia de Buenos Aires|Junín","Junín","Provincia de Buenos Aires","Argentina","South","LATAM"
2756,"LATAM|South|Argentina|Provincia de Buenos Aires|La Plata","La Plata","Provincia de Buenos Aires","Argentina","South","LATAM"
2757,"LATAM|South|Argentina|Provincia de Buenos Aires|Mar del Plata","Mar del Plata","Provincia de Buenos Aires","Argentina","South","LATAM"
2758,"LATAM|South|Argentina|Provincia de Buenos Aires|Necochea","Necochea","Provincia de Buenos Aires","Argentina","South","LATAM"
2759,"LATAM|South|Argentina|Provincia de Buenos Aires|Quilmes","Quilmes","Provincia de Buenos Aires","Argentina","South","LATAM"
2760,"LATAM|South|Argentina|Provincia de Buenos Aires|San Nicolás de los Arroyos","San Nicolás de los Arroyos","Provincia de Buenos Aires","Argentina","South","LATAM"
2761,"LATAM|South|Argentina|Río Negro|Cipolletti","Cipolletti","Río Negro","Argentina","South","LATAM"
2762,"LATAM|South|Argentina|Salta|Salta","Salta","Salta","Argentina","South","LATAM"
2763,"LATAM|South|Argentina|Salta|Tartagal","Tartagal","Salta","Argentina","South","LATAM"
2764,"LATAM|South|Argentina|San Juan|San Juan","San Juan","San Juan","Argentina","South","LATAM"
2765,"LATAM|South|Argentina|San Luis|San Luis","San Luis","San Luis","Argentina","South","LATAM"
2766,"LATAM|South|Argentina|Santa Fe|Avellaneda","Avellaneda","Santa Fe","Argentina","South","LATAM"
2767,"LATAM|South|Argentina|Santa Fe|Rosario","Rosario","Santa Fe","Argentina","South","LATAM"
2768,"LATAM|South|Argentina|Santa Fe|San Justo","San Justo","Santa Fe","Argentina","South","LATAM"
2769,"LATAM|South|Argentina|Santa Fe|Santa Fe","Santa Fe","Santa Fe","Argentina","South","LATAM"
2770,"LATAM|South|Argentina|Santiago del Estero|Santiago del Estero","Santiago del Estero","Santiago del Estero","Argentina","South","LATAM"
2771,"LATAM|South|Bolivia|Beni|Riberalta","Riberalta","Beni","Bolivia","South","LATAM"
2772,"LATAM|South|Bolivia|Beni|Trinidad","Trinidad","Beni","Bolivia","South","LATAM"
2773,"LATAM|South|Bolivia|Chuquisaca|Sucre","Sucre","Chuquisaca","Bolivia","South","LATAM"
2774,"LATAM|South|Bolivia|Cochabamba|Cochabamba","Cochabamba","Cochabamba","Bolivia","South","LATAM"
2775,"LATAM|South|Bolivia|La Paz|La Paz","La Paz","La Paz","Bolivia","South","LATAM"
2776,"LATAM|South|Bolivia|Oruro|Oruro","Oruro","Oruro","Bolivia","South","LATAM"
2777,"LATAM|South|Bolivia|Potosí|Potosí","Potosí","Potosí","Bolivia","South","LATAM"
2778,"LATAM|South|Bolivia|Santa Cruz|Santa Cruz de la Sierra","Santa Cruz de la Sierra","Santa Cruz","Bolivia","South","LATAM"
2779,"LATAM|South|Bolivia|Tarija|Yacuiba","Yacuiba","Tarija","Bolivia","South","LATAM"
3034,"LATAM|South|Chile|Antofagasta|Antofagasta","Antofagasta","Antofagasta","Chile","South","LATAM"
3035,"LATAM|South|Chile|Antofagasta|Calama","Calama","Antofagasta","Chile","South","LATAM"
3036,"LATAM|South|Chile|Arica y Parinacota|Arica","Arica","Arica y Parinacota","Chile","South","LATAM"
3037,"LATAM|South|Chile|Atacama|Copiapó","Copiapó","Atacama","Chile","South","LATAM"
3038,"LATAM|South|Chile|Biobio|Chillán","Chillán","Biobio","Chile","South","LATAM"
3039,"LATAM|South|Chile|Biobio|Los Ángeles","Los Ángeles","Biobio","Chile","South","LATAM"
3040,"LATAM|South|Chile|Biobio|Talcahuano","Talcahuano","Biobio","Chile","South","LATAM"
3041,"LATAM|South|Chile|Los Lagos|Osorno","Osorno","Los Lagos","Chile","South","LATAM"
3042,"LATAM|South|Chile|Los Lagos|Puerto Montt","Puerto Montt","Los Lagos","Chile","South","LATAM"
3043,"LATAM|South|Chile|Magallanes y Antártica Chilena|Punta Arenas","Punta Arenas","Magallanes y Antártica Chilena","Chile","South","LATAM"
3044,"LATAM|South|Chile|O'Higgins|Rancagua","Rancagua","O'Higgins","Chile","South","LATAM"
3045,"LATAM|South|Chile|Santiago|La Pintana","La Pintana","Santiago","Chile","South","LATAM"
3046,"LATAM|South|Chile|Santiago|Lo Prado","Lo Prado","Santiago","Chile","South","LATAM"
3047,"LATAM|South|Chile|Santiago|Puente Alto","Puente Alto","Santiago","Chile","South","LATAM"
3048,"LATAM|South|Chile|Santiago|San Bernardo","San Bernardo","Santiago","Chile","South","LATAM"
3049,"LATAM|South|Chile|Santiago|Santiago","Santiago","Santiago","Chile","South","LATAM"
3050,"LATAM|South|Chile|Tarapacá|Iquique","Iquique","Tarapacá","Chile","South","LATAM"
3051,"LATAM|South|Chile|Valparaíso|San Antonio","San Antonio","Valparaíso","Chile","South","LATAM"
3052,"LATAM|South|Chile|Valparaíso|Valparaíso","Valparaíso","Valparaíso","Chile","South","LATAM"
3053,"LATAM|South|Chile|Valparaíso|Villa Alemana","Villa Alemana","Valparaíso","Chile","South","LATAM"
3054,"LATAM|South|Chile|Valparaíso|Viña del Mar","Viña del Mar","Valparaíso","Chile","South","LATAM"
3055,"LATAM|South|Colombia|Antioquia|Apartadó","Apartadó","Antioquia","Colombia","South","LATAM"
3056,"LATAM|South|Colombia|Antioquia|Bello","Bello","Antioquia","Colombia","South","LATAM"
3057,"LATAM|South|Colombia|Antioquia|Envigado","Envigado","Antioquia","Colombia","South","LATAM"
3058,"LATAM|South|Colombia|Antioquia|Medellín","Medellín","Antioquia","Colombia","South","LATAM"
3059,"LATAM|South|Colombia|Arauca|Arauca","Arauca","Arauca","Colombia","South","LATAM"
3060,"LATAM|South|Colombia|Atlántico|Barranquilla","Barranquilla","Atlántico","Colombia","South","LATAM"
3061,"LATAM|South|Colombia|Atlántico|Malambo","Malambo","Atlántico","Colombia","South","LATAM"
3062,"LATAM|South|Colombia|Atlántico|Sabanalarga","Sabanalarga","Atlántico","Colombia","South","LATAM"
3063,"LATAM|South|Colombia|Atlántico|Soledad","Soledad","Atlántico","Colombia","South","LATAM"
3064,"LATAM|South|Colombia|Bogota|Bogotá","Bogotá","Bogota","Colombia","South","LATAM"
3065,"LATAM|South|Colombia|Bolívar|Cartagena","Cartagena","Bolívar","Colombia","South","LATAM"
3066,"LATAM|South|Colombia|Boyacá|Duitama","Duitama","Boyacá","Colombia","South","LATAM"
3067,"LATAM|South|Colombia|Boyacá|Sogamoso","Sogamoso","Boyacá","Colombia","South","LATAM"
3068,"LATAM|South|Colombia|Caldas|Manizales","Manizales","Caldas","Colombia","South","LATAM"
3069,"LATAM|South|Colombia|Caquetá|Florencia","Florencia","Caquetá","Colombia","South","LATAM"
3070,"LATAM|South|Colombia|Casanare|Yopal","Yopal","Casanare","Colombia","South","LATAM"
3071,"LATAM|South|Colombia|Cesar|Valledupar","Valledupar","Cesar","Colombia","South","LATAM"
3072,"LATAM|South|Colombia|Chocó|Quibdó","Quibdó","Chocó","Colombia","South","LATAM"
3073,"LATAM|South|Colombia|Cundinamarca|Facatativá","Facatativá","Cundinamarca","Colombia","South","LATAM"
3074,"LATAM|South|Colombia|Cundinamarca|Mosquera","Mosquera","Cundinamarca","Colombia","South","LATAM"
3075,"LATAM|South|Colombia|Cundinamarca|Soacha","Soacha","Cundinamarca","Colombia","South","LATAM"
3076,"LATAM|South|Colombia|Córdoba|Montería","Montería","Córdoba","Colombia","South","LATAM"
3077,"LATAM|South|Colombia|Huila|Neiva","Neiva","Huila","Colombia","South","LATAM"
3078,"LATAM|South|Colombia|Huila|Pitalito","Pitalito","Huila","Colombia","South","LATAM"
3079,"LATAM|South|Colombia|Magdalena|Ciénaga","Ciénaga","Magdalena","Colombia","South","LATAM"
3080,"LATAM|South|Colombia|Magdalena|Santa Marta","Santa Marta","Magdalena","Colombia","South","LATAM"
3081,"LATAM|South|Colombia|Meta|Villavicencio","Villavicencio","Meta","Colombia","South","LATAM"
3082,"LATAM|South|Colombia|Nariño|Ipiales","Ipiales","Nariño","Colombia","South","LATAM"
3083,"LATAM|South|Colombia|Nariño|Pasto","Pasto","Nariño","Colombia","South","LATAM"
3084,"LATAM|South|Colombia|Norte de Santander|Cúcuta","Cúcuta","Norte de Santander","Colombia","South","LATAM"
3085,"LATAM|South|Colombia|Norte de Santander|Los Patios","Los Patios","Norte de Santander","Colombia","South","LATAM"
3086,"LATAM|South|Colombia|Norte de Santander|Ocaña","Ocaña","Norte de Santander","Colombia","South","LATAM"
3087,"LATAM|South|Colombia|Quindío|Armenia","Armenia","Quindío","Colombia","South","LATAM"
3088,"LATAM|South|Colombia|Quindío|Montenegro","Montenegro","Quindío","Colombia","South","LATAM"
3089,"LATAM|South|Colombia|Risaralda|Dos Quebradas","Dos Quebradas","Risaralda","Colombia","South","LATAM"
3090,"LATAM|South|Colombia|Risaralda|Pereira","Pereira","Risaralda","Colombia","South","LATAM"
3091,"LATAM|South|Colombia|Santander|Bucaramanga","Bucaramanga","Santander","Colombia","South","LATAM"
3092,"LATAM|South|Colombia|Santander|Floridablanca","Floridablanca","Santander","Colombia","South","LATAM"
3093,"LATAM|South|Colombia|Santander|Girón","Girón","Santander","Colombia","South","LATAM"
3094,"LATAM|South|Colombia|Santander|Piedecuesta","Piedecuesta","Santander","Colombia","South","LATAM"
3095,"LATAM|South|Colombia|Tolima|Ibagué","Ibagué","Tolima","Colombia","South","LATAM"
3096,"LATAM|South|Colombia|Valle del Cauca|Cartago","Cartago","Valle del Cauca","Colombia","South","LATAM"
3097,"LATAM|South|Colombia|Valle del Cauca|Jamundí","Jamundí","Valle del Cauca","Colombia","South","LATAM"
3098,"LATAM|South|Colombia|Valle del Cauca|Palmira","Palmira","Valle del Cauca","Colombia","South","LATAM"
3099,"LATAM|South|Ecuador|Azuay|Cuenca","Cuenca","Azuay","Ecuador","South","LATAM"
3100,"LATAM|South|Ecuador|Guayas|Guayaquil","Guayaquil","Guayas","Ecuador","South","LATAM"
3101,"LATAM|South|Ecuador|Los Rios|Quevedo","Quevedo","Los Rios","Ecuador","South","LATAM"
3102,"LATAM|South|Ecuador|Manabi|Portoviejo","Portoviejo","Manabi","Ecuador","South","LATAM"
3103,"LATAM|South|Ecuador|Pichincha|Quito","Quito","Pichincha","Ecuador","South","LATAM"
3104,"LATAM|South|Ecuador|Pichincha|Santo Domingo de los Colorados","Santo Domingo de los Colorados","Pichincha","Ecuador","South","LATAM"
3105,"LATAM|South|Paraguay|Asunción|Asunción","Asunción","Asunción","Paraguay","South","LATAM"
3106,"LATAM|South|Paraguay|Central|Fernando de la Mora","Fernando de la Mora","Central","Paraguay","South","LATAM"
3107,"LATAM|South|Paraguay|Central|Lambaré","Lambaré","Central","Paraguay","South","LATAM"
3108,"LATAM|South|Paraguay|Central|San Lorenzo","San Lorenzo","Central","Paraguay","South","LATAM"
3109,"LATAM|South|Peru|Ancash|Chimbote","Chimbote","Ancash","Peru","South","LATAM"
3110,"LATAM|South|Peru|Ancash|Huaraz","Huaraz","Ancash","Peru","South","LATAM"
3111,"LATAM|South|Peru|Arequipa|Arequipa","Arequipa","Arequipa","Peru","South","LATAM"
3112,"LATAM|South|Peru|Ayacucho|Ayacucho","Ayacucho","Ayacucho","Peru","South","LATAM"
3113,"LATAM|South|Peru|Cajamarca|Cajamarca","Cajamarca","Cajamarca","Peru","South","LATAM"
3114,"LATAM|South|Peru|Callao|Callao","Callao","Callao","Peru","South","LATAM"
3115,"LATAM|South|Peru|Ica|Chincha Alta","Chincha Alta","Ica","Peru","South","LATAM"
3116,"LATAM|South|Peru|Junín|Huancayo","Huancayo","Junín","Peru","South","LATAM"
3117,"LATAM|South|Peru|La Libertad|Trujillo","Trujillo","La Libertad","Peru","South","LATAM"
3118,"LATAM|South|Peru|Lambayeque|Chiclayo","Chiclayo","Lambayeque","Peru","South","LATAM"
3119,"LATAM|South|Peru|Lima (city)|Lima","Lima","Lima (city)","Peru","South","LATAM"
3120,"LATAM|South|Peru|Lima|Barranca","Barranca","Lima","Peru","South","LATAM"
3121,"LATAM|South|Peru|Loreto|Iquitos","Iquitos","Loreto","Peru","South","LATAM"
3122,"LATAM|South|Peru|Moquegua|Ilo","Ilo","Moquegua","Peru","South","LATAM"
3123,"LATAM|South|Peru|Piura|Paita","Paita","Piura","Peru","South","LATAM"
3124,"LATAM|South|Peru|Piura|Piura","Piura","Piura","Peru","South","LATAM"
3125,"LATAM|South|Peru|Piura|Talara","Talara","Piura","Peru","South","LATAM"
3126,"LATAM|South|Peru|Puno|Juliaca","Juliaca","Puno","Peru","South","LATAM"
3127,"LATAM|South|Peru|Puno|Puno","Puno","Puno","Peru","South","LATAM"
3128,"LATAM|South|Peru|Ucayali|Pucallpa","Pucallpa","Ucayali","Peru","South","LATAM"
3129,"LATAM|South|Uruguay|Canelones|Las Piedras","Las Piedras","Canelones","Uruguay","South","LATAM"
3130,"LATAM|South|Uruguay|Montevideo|Montevideo","Montevideo","Montevideo","Uruguay","South","LATAM"
3131,"LATAM|South|Uruguay|Paysandú|Paysandú","Paysandú","Paysandú","Uruguay","South","LATAM"
3132,"LATAM|South|Uruguay|Rivera|Rivera","Rivera","Rivera","Uruguay","South","LATAM"
3133,"LATAM|South|Venezuela|Anzoátegui|Barcelona","Barcelona","Anzoátegui","Venezuela","South","LATAM"
3134,"LATAM|South|Venezuela|Anzoátegui|El Tigre","El Tigre","Anzoátegui","Venezuela","South","LATAM"
3135,"LATAM|South|Venezuela|Anzoátegui|Puerto La Cruz","Puerto La Cruz","Anzoátegui","Venezuela","South","LATAM"
3136,"LATAM|South|Venezuela|Anzoátegui|San José de Guanipa","San José de Guanipa","Anzoátegui","Venezuela","South","LATAM"
3137,"LATAM|South|Venezuela|Aragua|Cagua","Cagua","Aragua","Venezuela","South","LATAM"
3138,"LATAM|South|Venezuela|Aragua|El Limón","El Limón","Aragua","Venezuela","South","LATAM"
3139,"LATAM|South|Venezuela|Aragua|Maracay","Maracay","Aragua","Venezuela","South","LATAM"
3140,"LATAM|South|Venezuela|Aragua|Palo Negro","Palo Negro","Aragua","Venezuela","South","LATAM"
3141,"LATAM|South|Venezuela|Aragua|Turmero","Turmero","Aragua","Venezuela","South","LATAM"
3142,"LATAM|South|Venezuela|Bolivar|Bolívar","Bolívar","Bolivar","Venezuela","South","LATAM"
3143,"LATAM|South|Venezuela|Bolivar|Guayana","Guayana","Bolivar","Venezuela","South","LATAM"
3144,"LATAM|South|Venezuela|Carabobo|Guacara","Guacara","Carabobo","Venezuela","South","LATAM"
3145,"LATAM|South|Venezuela|Carabobo|Valencia","Valencia","Carabobo","Venezuela","South","LATAM"
3146,"LATAM|South|Venezuela|Cojedes|Tinaquillo","Tinaquillo","Cojedes","Venezuela","South","LATAM"
3147,"LATAM|South|Venezuela|Distrito Capital|Caracas","Caracas","Distrito Capital","Venezuela","South","LATAM"
3148,"LATAM|South|Venezuela|Guárico|Calabozo","Calabozo","Guárico","Venezuela","South","LATAM"
3149,"LATAM|South|Venezuela|Guárico|Valle de La Pascua","Valle de La Pascua","Guárico","Venezuela","South","LATAM"
3150,"LATAM|South|Venezuela|Lara|Barquisimeto","Barquisimeto","Lara","Venezuela","South","LATAM"
3151,"LATAM|South|Venezuela|Lara|Carora","Carora","Lara","Venezuela","South","LATAM"
3152,"LATAM|South|Venezuela|Miranda|Baruta","Baruta","Miranda","Venezuela","South","LATAM"
3153,"LATAM|South|Venezuela|Miranda|Charallave","Charallave","Miranda","Venezuela","South","LATAM"
3154,"LATAM|South|Venezuela|Miranda|Cúa","Cúa","Miranda","Venezuela","South","LATAM"
3155,"LATAM|South|Venezuela|Miranda|Guarenas","Guarenas","Miranda","Venezuela","South","LATAM"
3156,"LATAM|South|Venezuela|Miranda|Guatire","Guatire","Miranda","Venezuela","South","LATAM"
3157,"LATAM|South|Venezuela|Miranda|Petare","Petare","Miranda","Venezuela","South","LATAM"
3158,"LATAM|South|Venezuela|Monagas|Maturín","Maturín","Monagas","Venezuela","South","LATAM"
3159,"LATAM|South|Venezuela|Mérida|Mérida","Mérida","Mérida","Venezuela","South","LATAM"
3160,"LATAM|South|Venezuela|Nueva Esparta|Porlamar","Porlamar","Nueva Esparta","Venezuela","South","LATAM"
3161,"LATAM|South|Venezuela|Portuguesa|Acarigua","Acarigua","Portuguesa","Venezuela","South","LATAM"
3162,"LATAM|South|Venezuela|Portuguesa|Guanare","Guanare","Portuguesa","Venezuela","South","LATAM"
3163,"LATAM|South|Venezuela|Sucre|Cumaná","Cumaná","Sucre","Venezuela","South","LATAM"
3164,"LATAM|South|Venezuela|Táchira|San Cristóbal","San Cristóbal","Táchira","Venezuela","South","LATAM"
3165,"LATAM|South|Venezuela|Vargas|Catia La Mar","Catia La Mar","Vargas","Venezuela","South","LATAM"
3166,"LATAM|South|Venezuela|Yaracuy|Yaritagua","Yaritagua","Yaracuy","Venezuela","South","LATAM"
3167,"LATAM|South|Venezuela|Zulia|Cabimas","Cabimas","Zulia","Venezuela","South","LATAM"
3168,"LATAM|South|Venezuela|Zulia|Maracaibo","Maracaibo","Zulia","Venezuela","South","LATAM"
