DateKey,GregorianDate,GregorianYearInt,GregorianMonthNo,GregorianDayInMonth,GregorianMonthDayInt,GregorianDayOfWeekInt,GregorianMonthName,GregorianStr,GregorianYearMonthSort,GregorianYearMonthStr,GregorianDayOfWeekName,GrgorianWeekOfYearName,GregorianWeekOfYearNo,PersianInt,PersianYearInt,PersianMonthNo,PersianDayInMonth,PersianMonthDayInt,PersianDayOfWeekInt,PersianMonthName,PersianStr,PersianYearMonthInt,PersianYearMonthStr,PersianDayOfWeekName,PersianWeekOfYearName,PersianWeekOfYearNo,PersianFullName,SeasonCode,SeasonName,IsGregorianLeap,IsPersianLeap,PersianYearMonthSort
20130723,2013-07-23 00:00:00.000,2013,7,23,723,2,"July","7/23/2013",201307,"7/1/2013","Tuesday","Week 30",30,13920501,1392,5,1,501,3,"مرداد","1392/05/01",13920501,"1392/05","سه شنبه","هفته 19",19,"سه شنبه 1 مرداد 1392",2,"تابستان",0,0,139205
20130724,2013-07-24 00:00:00.000,2013,7,24,724,3,"July","7/24/2013",201307,"7/1/2013","Wednesday","Week 30",30,13920502,1392,5,2,502,4,"مرداد","1392/05/02",13920502,"1392/05","چهارشنبه","هفته 19",19,"چهارشنبه 2 مرداد 1392",2,"تابستان",0,0,139205
20130725,2013-07-25 00:00:00.000,2013,7,25,725,4,"July","7/25/2013",201307,"7/1/2013","Thursday","Week 30",30,13920503,1392,5,3,503,5,"مرداد","1392/05/03",13920503,"1392/05","پنج شنبه","هفته 19",19,"پنج شنبه 3 مرداد 1392",2,"تابستان",0,0,139205
20130726,2013-07-26 00:00:00.000,2013,7,26,726,5,"July","7/26/2013",201307,"7/1/2013","Friday","Week 30",30,13920504,1392,5,4,504,6,"مرداد","1392/05/04",13920504,"1392/05","جمعه","هفته 19",19,"جمعه 4 مرداد 1392",2,"تابستان",0,0,139205
20130727,2013-07-27 00:00:00.000,2013,7,27,727,6,"July","7/27/2013",201307,"7/1/2013","Saturday","Week 30",30,13920505,1392,5,5,505,0,"مرداد","1392/05/05",13920505,"1392/05","شنبه","هفته 20",20,"شنبه 5 مرداد 1392",2,"تابستان",0,0,139205
20130728,2013-07-28 00:00:00.000,2013,7,28,728,0,"July","7/28/2013",201307,"7/1/2013","Sunday","Week 31",31,13920506,1392,5,6,506,1,"مرداد","1392/05/06",13920506,"1392/05","یکشنبه","هفته 20",20,"یکشنبه 6 مرداد 1392",2,"تابستان",0,0,139205
20130729,2013-07-29 00:00:00.000,2013,7,29,729,1,"July","7/29/2013",201307,"7/1/2013","Monday","Week 31",31,13920507,1392,5,7,507,2,"مرداد","1392/05/07",13920507,"1392/05","دوشنبه","هفته 20",20,"دوشنبه 7 مرداد 1392",2,"تابستان",0,0,139205
20130730,2013-07-30 00:00:00.000,2013,7,30,730,2,"July","7/30/2013",201307,"7/1/2013","Tuesday","Week 31",31,13920508,1392,5,8,508,3,"مرداد","1392/05/08",13920508,"1392/05","سه شنبه","هفته 20",20,"سه شنبه 8 مرداد 1392",2,"تابستان",0,0,139205
20130731,2013-07-31 00:00:00.000,2013,7,31,731,3,"July","7/31/2013",201307,"7/1/2013","Wednesday","Week 31",31,13920509,1392,5,9,509,4,"مرداد","1392/05/09",13920509,"1392/05","چهارشنبه","هفته 20",20,"چهارشنبه 9 مرداد 1392",2,"تابستان",0,0,139205
20130801,2013-08-01 00:00:00.000,2013,8,1,801,4,"August","8/1/2013",201308,"8/1/2013","Thursday","Week 31",31,13920510,1392,5,10,510,5,"مرداد","1392/05/10",13920510,"1392/05","پنج شنبه","هفته 20",20,"پنج شنبه 10 مرداد 1392",2,"تابستان",0,0,139205
20130802,2013-08-02 00:00:00.000,2013,8,2,802,5,"August","8/2/2013",201308,"8/1/2013","Friday","Week 31",31,13920511,1392,5,11,511,6,"مرداد","1392/05/11",13920511,"1392/05","جمعه","هفته 20",20,"جمعه 11 مرداد 1392",2,"تابستان",0,0,139205
20130803,2013-08-03 00:00:00.000,2013,8,3,803,6,"August","8/3/2013",201308,"8/1/2013","Saturday","Week 31",31,13920512,1392,5,12,512,0,"مرداد","1392/05/12",13920512,"1392/05","شنبه","هفته 21",21,"شنبه 12 مرداد 1392",2,"تابستان",0,0,139205
20130804,2013-08-04 00:00:00.000,2013,8,4,804,0,"August","8/4/2013",201308,"8/1/2013","Sunday","Week 32",32,13920513,1392,5,13,513,1,"مرداد","1392/05/13",13920513,"1392/05","یکشنبه","هفته 21",21,"یکشنبه 13 مرداد 1392",2,"تابستان",0,0,139205
20130805,2013-08-05 00:00:00.000,2013,8,5,805,1,"August","8/5/2013",201308,"8/1/2013","Monday","Week 32",32,13920514,1392,5,14,514,2,"مرداد","1392/05/14",13920514,"1392/05","دوشنبه","هفته 21",21,"دوشنبه 14 مرداد 1392",2,"تابستان",0,0,139205
20130806,2013-08-06 00:00:00.000,2013,8,6,806,2,"August","8/6/2013",201308,"8/1/2013","Tuesday","Week 32",32,13920515,1392,5,15,515,3,"مرداد","1392/05/15",13920515,"1392/05","سه شنبه","هفته 21",21,"سه شنبه 15 مرداد 1392",2,"تابستان",0,0,139205
20130807,2013-08-07 00:00:00.000,2013,8,7,807,3,"August","8/7/2013",201308,"8/1/2013","Wednesday","Week 32",32,13920516,1392,5,16,516,4,"مرداد","1392/05/16",13920516,"1392/05","چهارشنبه","هفته 21",21,"چهارشنبه 16 مرداد 1392",2,"تابستان",0,0,139205
20130808,2013-08-08 00:00:00.000,2013,8,8,808,4,"August","8/8/2013",201308,"8/1/2013","Thursday","Week 32",32,13920517,1392,5,17,517,5,"مرداد","1392/05/17",13920517,"1392/05","پنج شنبه","هفته 21",21,"پنج شنبه 17 مرداد 1392",2,"تابستان",0,0,139205
20130809,2013-08-09 00:00:00.000,2013,8,9,809,5,"August","8/9/2013",201308,"8/1/2013","Friday","Week 32",32,13920518,1392,5,18,518,6,"مرداد","1392/05/18",13920518,"1392/05","جمعه","هفته 21",21,"جمعه 18 مرداد 1392",2,"تابستان",0,0,139205
20130810,2013-08-10 00:00:00.000,2013,8,10,810,6,"August","8/10/2013",201308,"8/1/2013","Saturday","Week 32",32,13920519,1392,5,19,519,0,"مرداد","1392/05/19",13920519,"1392/05","شنبه","هفته 22",22,"شنبه 19 مرداد 1392",2,"تابستان",0,0,139205
20130811,2013-08-11 00:00:00.000,2013,8,11,811,0,"August","8/11/2013",201308,"8/1/2013","Sunday","Week 33",33,13920520,1392,5,20,520,1,"مرداد","1392/05/20",13920520,"1392/05","یکشنبه","هفته 22",22,"یکشنبه 20 مرداد 1392",2,"تابستان",0,0,139205
20130812,2013-08-12 00:00:00.000,2013,8,12,812,1,"August","8/12/2013",201308,"8/1/2013","Monday","Week 33",33,13920521,1392,5,21,521,2,"مرداد","1392/05/21",13920521,"1392/05","دوشنبه","هفته 22",22,"دوشنبه 21 مرداد 1392",2,"تابستان",0,0,139205
20130813,2013-08-13 00:00:00.000,2013,8,13,813,2,"August","8/13/2013",201308,"8/1/2013","Tuesday","Week 33",33,13920522,1392,5,22,522,3,"مرداد","1392/05/22",13920522,"1392/05","سه شنبه","هفته 22",22,"سه شنبه 22 مرداد 1392",2,"تابستان",0,0,139205
20130814,2013-08-14 00:00:00.000,2013,8,14,814,3,"August","8/14/2013",201308,"8/1/2013","Wednesday","Week 33",33,13920523,1392,5,23,523,4,"مرداد","1392/05/23",13920523,"1392/05","چهارشنبه","هفته 22",22,"چهارشنبه 23 مرداد 1392",2,"تابستان",0,0,139205
20130815,2013-08-15 00:00:00.000,2013,8,15,815,4,"August","8/15/2013",201308,"8/1/2013","Thursday","Week 33",33,13920524,1392,5,24,524,5,"مرداد","1392/05/24",13920524,"1392/05","پنج شنبه","هفته 22",22,"پنج شنبه 24 مرداد 1392",2,"تابستان",0,0,139205
20130816,2013-08-16 00:00:00.000,2013,8,16,816,5,"August","8/16/2013",201308,"8/1/2013","Friday","Week 33",33,13920525,1392,5,25,525,6,"مرداد","1392/05/25",13920525,"1392/05","جمعه","هفته 22",22,"جمعه 25 مرداد 1392",2,"تابستان",0,0,139205
20130817,2013-08-17 00:00:00.000,2013,8,17,817,6,"August","8/17/2013",201308,"8/1/2013","Saturday","Week 33",33,13920526,1392,5,26,526,0,"مرداد","1392/05/26",13920526,"1392/05","شنبه","هفته 23",23,"شنبه 26 مرداد 1392",2,"تابستان",0,0,139205
20130818,2013-08-18 00:00:00.000,2013,8,18,818,0,"August","8/18/2013",201308,"8/1/2013","Sunday","Week 34",34,13920527,1392,5,27,527,1,"مرداد","1392/05/27",13920527,"1392/05","یکشنبه","هفته 23",23,"یکشنبه 27 مرداد 1392",2,"تابستان",0,0,139205
20130819,2013-08-19 00:00:00.000,2013,8,19,819,1,"August","8/19/2013",201308,"8/1/2013","Monday","Week 34",34,13920528,1392,5,28,528,2,"مرداد","1392/05/28",13920528,"1392/05","دوشنبه","هفته 23",23,"دوشنبه 28 مرداد 1392",2,"تابستان",0,0,139205
20130820,2013-08-20 00:00:00.000,2013,8,20,820,2,"August","8/20/2013",201308,"8/1/2013","Tuesday","Week 34",34,13920529,1392,5,29,529,3,"مرداد","1392/05/29",13920529,"1392/05","سه شنبه","هفته 23",23,"سه شنبه 29 مرداد 1392",2,"تابستان",0,0,139205
20130821,2013-08-21 00:00:00.000,2013,8,21,821,3,"August","8/21/2013",201308,"8/1/2013","Wednesday","Week 34",34,13920530,1392,5,30,530,4,"مرداد","1392/05/30",13920530,"1392/05","چهارشنبه","هفته 23",23,"چهارشنبه 30 مرداد 1392",2,"تابستان",0,0,139205
20130822,2013-08-22 00:00:00.000,2013,8,22,822,4,"August","8/22/2013",201308,"8/1/2013","Thursday","Week 34",34,13920531,1392,5,31,531,5,"مرداد","1392/05/31",13920531,"1392/05","پنج شنبه","هفته 23",23,"پنج شنبه 31 مرداد 1392",2,"تابستان",0,0,139205
20130823,2013-08-23 00:00:00.000,2013,8,23,823,5,"August","8/23/2013",201308,"8/1/2013","Friday","Week 34",34,13920601,1392,6,1,601,6,"شهریور","1392/06/01",13920601,"1392/06","جمعه","هفته 23",23,"جمعه 1 شهریور 1392",2,"تابستان",0,0,139206
20130824,2013-08-24 00:00:00.000,2013,8,24,824,6,"August","8/24/2013",201308,"8/1/2013","Saturday","Week 34",34,13920602,1392,6,2,602,0,"شهریور","1392/06/02",13920602,"1392/06","شنبه","هفته 24",24,"شنبه 2 شهریور 1392",2,"تابستان",0,0,139206
20130825,2013-08-25 00:00:00.000,2013,8,25,825,0,"August","8/25/2013",201308,"8/1/2013","Sunday","Week 35",35,13920603,1392,6,3,603,1,"شهریور","1392/06/03",13920603,"1392/06","یکشنبه","هفته 24",24,"یکشنبه 3 شهریور 1392",2,"تابستان",0,0,139206
20130826,2013-08-26 00:00:00.000,2013,8,26,826,1,"August","8/26/2013",201308,"8/1/2013","Monday","Week 35",35,13920604,1392,6,4,604,2,"شهریور","1392/06/04",13920604,"1392/06","دوشنبه","هفته 24",24,"دوشنبه 4 شهریور 1392",2,"تابستان",0,0,139206
20130827,2013-08-27 00:00:00.000,2013,8,27,827,2,"August","8/27/2013",201308,"8/1/2013","Tuesday","Week 35",35,13920605,1392,6,5,605,3,"شهریور","1392/06/05",13920605,"1392/06","سه شنبه","هفته 24",24,"سه شنبه 5 شهریور 1392",2,"تابستان",0,0,139206
20130828,2013-08-28 00:00:00.000,2013,8,28,828,3,"August","8/28/2013",201308,"8/1/2013","Wednesday","Week 35",35,13920606,1392,6,6,606,4,"شهریور","1392/06/06",13920606,"1392/06","چهارشنبه","هفته 24",24,"چهارشنبه 6 شهریور 1392",2,"تابستان",0,0,139206
20130829,2013-08-29 00:00:00.000,2013,8,29,829,4,"August","8/29/2013",201308,"8/1/2013","Thursday","Week 35",35,13920607,1392,6,7,607,5,"شهریور","1392/06/07",13920607,"1392/06","پنج شنبه","هفته 24",24,"پنج شنبه 7 شهریور 1392",2,"تابستان",0,0,139206
20130830,2013-08-30 00:00:00.000,2013,8,30,830,5,"August","8/30/2013",201308,"8/1/2013","Friday","Week 35",35,13920608,1392,6,8,608,6,"شهریور","1392/06/08",13920608,"1392/06","جمعه","هفته 24",24,"جمعه 8 شهریور 1392",2,"تابستان",0,0,139206
20130831,2013-08-31 00:00:00.000,2013,8,31,831,6,"August","8/31/2013",201308,"8/1/2013","Saturday","Week 35",35,13920609,1392,6,9,609,0,"شهریور","1392/06/09",13920609,"1392/06","شنبه","هفته 25",25,"شنبه 9 شهریور 1392",2,"تابستان",0,0,139206
20130901,2013-09-01 00:00:00.000,2013,9,1,901,0,"September","9/1/2013",201309,"9/1/2013","Sunday","Week 36",36,13920610,1392,6,10,610,1,"شهریور","1392/06/10",13920610,"1392/06","یکشنبه","هفته 25",25,"یکشنبه 10 شهریور 1392",2,"تابستان",0,0,139206
20130902,2013-09-02 00:00:00.000,2013,9,2,902,1,"September","9/2/2013",201309,"9/1/2013","Monday","Week 36",36,13920611,1392,6,11,611,2,"شهریور","1392/06/11",13920611,"1392/06","دوشنبه","هفته 25",25,"دوشنبه 11 شهریور 1392",2,"تابستان",0,0,139206
20130903,2013-09-03 00:00:00.000,2013,9,3,903,2,"September","9/3/2013",201309,"9/1/2013","Tuesday","Week 36",36,13920612,1392,6,12,612,3,"شهریور","1392/06/12",13920612,"1392/06","سه شنبه","هفته 25",25,"سه شنبه 12 شهریور 1392",2,"تابستان",0,0,139206
20130904,2013-09-04 00:00:00.000,2013,9,4,904,3,"September","9/4/2013",201309,"9/1/2013","Wednesday","Week 36",36,13920613,1392,6,13,613,4,"شهریور","1392/06/13",13920613,"1392/06","چهارشنبه","هفته 25",25,"چهارشنبه 13 شهریور 1392",2,"تابستان",0,0,139206
20130905,2013-09-05 00:00:00.000,2013,9,5,905,4,"September","9/5/2013",201309,"9/1/2013","Thursday","Week 36",36,13920614,1392,6,14,614,5,"شهریور","1392/06/14",13920614,"1392/06","پنج شنبه","هفته 25",25,"پنج شنبه 14 شهریور 1392",2,"تابستان",0,0,139206
20130906,2013-09-06 00:00:00.000,2013,9,6,906,5,"September","9/6/2013",201309,"9/1/2013","Friday","Week 36",36,13920615,1392,6,15,615,6,"شهریور","1392/06/15",13920615,"1392/06","جمعه","هفته 25",25,"جمعه 15 شهریور 1392",2,"تابستان",0,0,139206
20130907,2013-09-07 00:00:00.000,2013,9,7,907,6,"September","9/7/2013",201309,"9/1/2013","Saturday","Week 36",36,13920616,1392,6,16,616,0,"شهریور","1392/06/16",13920616,"1392/06","شنبه","هفته 26",26,"شنبه 16 شهریور 1392",2,"تابستان",0,0,139206
20130908,2013-09-08 00:00:00.000,2013,9,8,908,0,"September","9/8/2013",201309,"9/1/2013","Sunday","Week 37",37,13920617,1392,6,17,617,1,"شهریور","1392/06/17",13920617,"1392/06","یکشنبه","هفته 26",26,"یکشنبه 17 شهریور 1392",2,"تابستان",0,0,139206
20130909,2013-09-09 00:00:00.000,2013,9,9,909,1,"September","9/9/2013",201309,"9/1/2013","Monday","Week 37",37,13920618,1392,6,18,618,2,"شهریور","1392/06/18",13920618,"1392/06","دوشنبه","هفته 26",26,"دوشنبه 18 شهریور 1392",2,"تابستان",0,0,139206
20130910,2013-09-10 00:00:00.000,2013,9,10,910,2,"September","9/10/2013",201309,"9/1/2013","Tuesday","Week 37",37,13920619,1392,6,19,619,3,"شهریور","1392/06/19",13920619,"1392/06","سه شنبه","هفته 26",26,"سه شنبه 19 شهریور 1392",2,"تابستان",0,0,139206
20130911,2013-09-11 00:00:00.000,2013,9,11,911,3,"September","9/11/2013",201309,"9/1/2013","Wednesday","Week 37",37,13920620,1392,6,20,620,4,"شهریور","1392/06/20",13920620,"1392/06","چهارشنبه","هفته 26",26,"چهارشنبه 20 شهریور 1392",2,"تابستان",0,0,139206
20130912,2013-09-12 00:00:00.000,2013,9,12,912,4,"September","9/12/2013",201309,"9/1/2013","Thursday","Week 37",37,13920621,1392,6,21,621,5,"شهریور","1392/06/21",13920621,"1392/06","پنج شنبه","هفته 26",26,"پنج شنبه 21 شهریور 1392",2,"تابستان",0,0,139206
20130913,2013-09-13 00:00:00.000,2013,9,13,913,5,"September","9/13/2013",201309,"9/1/2013","Friday","Week 37",37,13920622,1392,6,22,622,6,"شهریور","1392/06/22",13920622,"1392/06","جمعه","هفته 26",26,"جمعه 22 شهریور 1392",2,"تابستان",0,0,139206
20130914,2013-09-14 00:00:00.000,2013,9,14,914,6,"September","9/14/2013",201309,"9/1/2013","Saturday","Week 37",37,13920623,1392,6,23,623,0,"شهریور","1392/06/23",13920623,"1392/06","شنبه","هفته 27",27,"شنبه 23 شهریور 1392",2,"تابستان",0,0,139206
20130915,2013-09-15 00:00:00.000,2013,9,15,915,0,"September","9/15/2013",201309,"9/1/2013","Sunday","Week 38",38,13920624,1392,6,24,624,1,"شهریور","1392/06/24",13920624,"1392/06","یکشنبه","هفته 27",27,"یکشنبه 24 شهریور 1392",2,"تابستان",0,0,139206
20130916,2013-09-16 00:00:00.000,2013,9,16,916,1,"September","9/16/2013",201309,"9/1/2013","Monday","Week 38",38,13920625,1392,6,25,625,2,"شهریور","1392/06/25",13920625,"1392/06","دوشنبه","هفته 27",27,"دوشنبه 25 شهریور 1392",2,"تابستان",0,0,139206
20130917,2013-09-17 00:00:00.000,2013,9,17,917,2,"September","9/17/2013",201309,"9/1/2013","Tuesday","Week 38",38,13920626,1392,6,26,626,3,"شهریور","1392/06/26",13920626,"1392/06","سه شنبه","هفته 27",27,"سه شنبه 26 شهریور 1392",2,"تابستان",0,0,139206
20130918,2013-09-18 00:00:00.000,2013,9,18,918,3,"September","9/18/2013",201309,"9/1/2013","Wednesday","Week 38",38,13920627,1392,6,27,627,4,"شهریور","1392/06/27",13920627,"1392/06","چهارشنبه","هفته 27",27,"چهارشنبه 27 شهریور 1392",2,"تابستان",0,0,139206
20130919,2013-09-19 00:00:00.000,2013,9,19,919,4,"September","9/19/2013",201309,"9/1/2013","Thursday","Week 38",38,13920628,1392,6,28,628,5,"شهریور","1392/06/28",13920628,"1392/06","پنج شنبه","هفته 27",27,"پنج شنبه 28 شهریور 1392",2,"تابستان",0,0,139206
20130920,2013-09-20 00:00:00.000,2013,9,20,920,5,"September","9/20/2013",201309,"9/1/2013","Friday","Week 38",38,13920629,1392,6,29,629,6,"شهریور","1392/06/29",13920629,"1392/06","جمعه","هفته 27",27,"جمعه 29 شهریور 1392",2,"تابستان",0,0,139206
20130921,2013-09-21 00:00:00.000,2013,9,21,921,6,"September","9/21/2013",201309,"9/1/2013","Saturday","Week 38",38,13920630,1392,6,30,630,0,"شهریور","1392/06/30",13920630,"1392/06","شنبه","هفته 28",28,"شنبه 30 شهریور 1392",2,"تابستان",0,0,139206
20130922,2013-09-22 00:00:00.000,2013,9,22,922,0,"September","9/22/2013",201309,"9/1/2013","Sunday","Week 39",39,13920631,1392,6,31,631,1,"شهریور","1392/06/31",13920631,"1392/06","یکشنبه","هفته 28",28,"یکشنبه 31 شهریور 1392",2,"تابستان",0,0,139206
20130923,2013-09-23 00:00:00.000,2013,9,23,923,1,"September","9/23/2013",201309,"9/1/2013","Monday","Week 39",39,13920701,1392,7,1,701,2,"مهر","1392/07/01",13920701,"1392/07","دوشنبه","هفته 28",28,"دوشنبه 1 مهر 1392",3,"پاییز",0,0,139207
20130924,2013-09-24 00:00:00.000,2013,9,24,924,2,"September","9/24/2013",201309,"9/1/2013","Tuesday","Week 39",39,13920702,1392,7,2,702,3,"مهر","1392/07/02",13920702,"1392/07","سه شنبه","هفته 28",28,"سه شنبه 2 مهر 1392",3,"پاییز",0,0,139207
20130925,2013-09-25 00:00:00.000,2013,9,25,925,3,"September","9/25/2013",201309,"9/1/2013","Wednesday","Week 39",39,13920703,1392,7,3,703,4,"مهر","1392/07/03",13920703,"1392/07","چهارشنبه","هفته 28",28,"چهارشنبه 3 مهر 1392",3,"پاییز",0,0,139207
20130926,2013-09-26 00:00:00.000,2013,9,26,926,4,"September","9/26/2013",201309,"9/1/2013","Thursday","Week 39",39,13920704,1392,7,4,704,5,"مهر","1392/07/04",13920704,"1392/07","پنج شنبه","هفته 28",28,"پنج شنبه 4 مهر 1392",3,"پاییز",0,0,139207
20130927,2013-09-27 00:00:00.000,2013,9,27,927,5,"September","9/27/2013",201309,"9/1/2013","Friday","Week 39",39,13920705,1392,7,5,705,6,"مهر","1392/07/05",13920705,"1392/07","جمعه","هفته 28",28,"جمعه 5 مهر 1392",3,"پاییز",0,0,139207
20130928,2013-09-28 00:00:00.000,2013,9,28,928,6,"September","9/28/2013",201309,"9/1/2013","Saturday","Week 39",39,13920706,1392,7,6,706,0,"مهر","1392/07/06",13920706,"1392/07","شنبه","هفته 29",29,"شنبه 6 مهر 1392",3,"پاییز",0,0,139207
20130929,2013-09-29 00:00:00.000,2013,9,29,929,0,"September","9/29/2013",201309,"9/1/2013","Sunday","Week 40",40,13920707,1392,7,7,707,1,"مهر","1392/07/07",13920707,"1392/07","یکشنبه","هفته 29",29,"یکشنبه 7 مهر 1392",3,"پاییز",0,0,139207
20130930,2013-09-30 00:00:00.000,2013,9,30,930,1,"September","9/30/2013",201309,"9/1/2013","Monday","Week 40",40,13920708,1392,7,8,708,2,"مهر","1392/07/08",13920708,"1392/07","دوشنبه","هفته 29",29,"دوشنبه 8 مهر 1392",3,"پاییز",0,0,139207
20131001,2013-10-01 00:00:00.000,2013,10,1,1001,2,"October","10/1/2013",201310,"10/1/2013","Tuesday","Week 40",40,13920709,1392,7,9,709,3,"مهر","1392/07/09",13920709,"1392/07","سه شنبه","هفته 29",29,"سه شنبه 9 مهر 1392",3,"پاییز",0,0,139207
20131002,2013-10-02 00:00:00.000,2013,10,2,1002,3,"October","10/2/2013",201310,"10/1/2013","Wednesday","Week 40",40,13920710,1392,7,10,710,4,"مهر","1392/07/10",13920710,"1392/07","چهارشنبه","هفته 29",29,"چهارشنبه 10 مهر 1392",3,"پاییز",0,0,139207
20131003,2013-10-03 00:00:00.000,2013,10,3,1003,4,"October","10/3/2013",201310,"10/1/2013","Thursday","Week 40",40,13920711,1392,7,11,711,5,"مهر","1392/07/11",13920711,"1392/07","پنج شنبه","هفته 29",29,"پنج شنبه 11 مهر 1392",3,"پاییز",0,0,139207
